product_id,product_name,description,unit_of_measure,category_id,supplier_id,reorder_level,unit_price,image_path,is_active,
10225,Kind Detergent,Kind Detergent description,pcs,1006,1024,35,343.79,img/no-image-available.jpg,TRUE,"{10225,""Kind Detergent"",""Kind Detergent description"",""pcs"",1006,1024,35,343.79,""img/no-image-available.jpg"",true},"
10226,Trial Soap,Trial Soap description,liters,1015,1075,16,461.58,img/no-image-available.jpg,TRUE,"{10226,""Trial Soap"",""Trial Soap description"",""liters"",1015,1075,16,461.58,""img/no-image-available.jpg"",true},"
10227,Good Bread,Good Bread description,pcs,1019,1003,39,474.92,img/no-image-available.jpg,TRUE,"{10227,""Good Bread"",""Good Bread description"",""pcs"",1019,1003,39,474.92,""img/no-image-available.jpg"",true},"
10228,Well Detergent,Well Detergent description,liters,1014,1056,43,481.96,img/no-image-available.jpg,TRUE,"{10228,""Well Detergent"",""Well Detergent description"",""liters"",1014,1056,43,481.96,""img/no-image-available.jpg"",true},"
10229,Back Soda,Back Soda description,pcs,1018,1005,38,292.24,img/no-image-available.jpg,TRUE,"{10229,""Back Soda"",""Back Soda description"",""pcs"",1018,1005,38,292.24,""img/no-image-available.jpg"",true},"
10230,Box Detergent,Box Detergent description,kg,1002,1061,49,428.11,img/no-image-available.jpg,TRUE,"{10230,""Box Detergent"",""Box Detergent description"",""kg"",1002,1061,49,428.11,""img/no-image-available.jpg"",true},"
10231,Little Chicken,Little Chicken description,liters,1006,1030,12,220.56,img/no-image-available.jpg,TRUE,"{10231,""Little Chicken"",""Little Chicken description"",""liters"",1006,1030,12,220.56,""img/no-image-available.jpg"",true},"
10232,Response Rice,Response Rice description,pcs,1012,1002,28,146.89,img/no-image-available.jpg,TRUE,"{10232,""Response Rice"",""Response Rice description"",""pcs"",1012,1002,28,146.89,""img/no-image-available.jpg"",true},"
10233,Section Detergent,Section Detergent description,liters,1006,1025,25,176.85,img/no-image-available.jpg,TRUE,"{10233,""Section Detergent"",""Section Detergent description"",""liters"",1006,1025,25,176.85,""img/no-image-available.jpg"",true},"
10234,Customer Detergent,Customer Detergent description,pcs,1002,1077,46,98.17,img/no-image-available.jpg,TRUE,"{10234,""Customer Detergent"",""Customer Detergent description"",""pcs"",1002,1077,46,98.17,""img/no-image-available.jpg"",true},"
10235,Write Juice,Write Juice description,kg,1004,1077,22,43.2,img/no-image-available.jpg,TRUE,"{10235,""Write Juice"",""Write Juice description"",""kg"",1004,1077,22,43.2,""img/no-image-available.jpg"",true},"
10236,Father Soap,Father Soap description,kg,1012,1084,47,412.17,img/no-image-available.jpg,TRUE,"{10236,""Father Soap"",""Father Soap description"",""kg"",1012,1084,47,412.17,""img/no-image-available.jpg"",true},"
10237,Personal Milk,Personal Milk description,liters,1001,1035,40,238.54,img/no-image-available.jpg,TRUE,"{10237,""Personal Milk"",""Personal Milk description"",""liters"",1001,1035,40,238.54,""img/no-image-available.jpg"",true},"
10238,Receive Bread,Receive Bread description,liters,1007,1039,46,403.39,img/no-image-available.jpg,TRUE,"{10238,""Receive Bread"",""Receive Bread description"",""liters"",1007,1039,46,403.39,""img/no-image-available.jpg"",true},"
10239,Piece Cereal,Piece Cereal description,kg,1017,1033,13,223.73,img/no-image-available.jpg,TRUE,"{10239,""Piece Cereal"",""Piece Cereal description"",""kg"",1017,1033,13,223.73,""img/no-image-available.jpg"",true},"
10240,Include Chicken,Include Chicken description,kg,1005,1032,42,333.18,img/no-image-available.jpg,TRUE,"{10240,""Include Chicken"",""Include Chicken description"",""kg"",1005,1032,42,333.18,""img/no-image-available.jpg"",true},"
10241,Generation Rice,Generation Rice description,kg,1011,1081,45,307.94,img/no-image-available.jpg,TRUE,"{10241,""Generation Rice"",""Generation Rice description"",""kg"",1011,1081,45,307.94,""img/no-image-available.jpg"",true},"
10242,From Detergent,From Detergent description,liters,1008,1006,28,39.33,img/no-image-available.jpg,TRUE,"{10242,""From Detergent"",""From Detergent description"",""liters"",1008,1006,28,39.33,""img/no-image-available.jpg"",true},"
10243,Away Soap,Away Soap description,kg,1020,1014,26,387.99,img/no-image-available.jpg,TRUE,"{10243,""Away Soap"",""Away Soap description"",""kg"",1020,1014,26,387.99,""img/no-image-available.jpg"",true},"
10244,Move Bread,Move Bread description,liters,1017,1088,23,127.1,img/no-image-available.jpg,TRUE,"{10244,""Move Bread"",""Move Bread description"",""liters"",1017,1088,23,127.1,""img/no-image-available.jpg"",true},"
10245,Share Soap,Share Soap description,liters,1015,1037,27,211.48,img/no-image-available.jpg,TRUE,"{10245,""Share Soap"",""Share Soap description"",""liters"",1015,1037,27,211.48,""img/no-image-available.jpg"",true},"
10246,Theory Detergent,Theory Detergent description,pcs,1008,1040,32,239.77,img/no-image-available.jpg,TRUE,"{10246,""Theory Detergent"",""Theory Detergent description"",""pcs"",1008,1040,32,239.77,""img/no-image-available.jpg"",true},"
10247,Plant Milk,Plant Milk description,pcs,1006,1015,20,62.2,img/no-image-available.jpg,TRUE,"{10247,""Plant Milk"",""Plant Milk description"",""pcs"",1006,1015,20,62.2,""img/no-image-available.jpg"",true},"
10248,Any Milk,Any Milk description,liters,1008,1007,18,83.02,img/no-image-available.jpg,TRUE,"{10248,""Any Milk"",""Any Milk description"",""liters"",1008,1007,18,83.02,""img/no-image-available.jpg"",true},"
10249,Protect Soap,Protect Soap description,kg,1011,1036,14,17.64,img/no-image-available.jpg,TRUE,"{10249,""Protect Soap"",""Protect Soap description"",""kg"",1011,1036,14,17.64,""img/no-image-available.jpg"",true},"
10250,Change Juice,Change Juice description,pcs,1019,1037,41,350.74,img/no-image-available.jpg,TRUE,"{10250,""Change Juice"",""Change Juice description"",""pcs"",1019,1037,41,350.74,""img/no-image-available.jpg"",true},"
10251,Site Chicken,Site Chicken description,kg,1015,1037,13,126.2,img/no-image-available.jpg,TRUE,"{10251,""Site Chicken"",""Site Chicken description"",""kg"",1015,1037,13,126.2,""img/no-image-available.jpg"",true},"
10252,Ability Juice,Ability Juice description,pcs,1001,1058,11,178.24,img/no-image-available.jpg,TRUE,"{10252,""Ability Juice"",""Ability Juice description"",""pcs"",1001,1058,11,178.24,""img/no-image-available.jpg"",true},"
10253,Next Bread,Next Bread description,liters,1003,1077,11,54.29,img/no-image-available.jpg,TRUE,"{10253,""Next Bread"",""Next Bread description"",""liters"",1003,1077,11,54.29,""img/no-image-available.jpg"",true},"
10254,Art Detergent,Art Detergent description,pcs,1019,1054,44,351.91,img/no-image-available.jpg,TRUE,"{10254,""Art Detergent"",""Art Detergent description"",""pcs"",1019,1054,44,351.91,""img/no-image-available.jpg"",true},"
10255,Prepare Bread,Prepare Bread description,pcs,1003,1062,50,104.06,img/no-image-available.jpg,TRUE,"{10255,""Prepare Bread"",""Prepare Bread description"",""pcs"",1003,1062,50,104.06,""img/no-image-available.jpg"",true},"
10256,Make Milk,Make Milk description,liters,1014,1088,13,340.34,img/no-image-available.jpg,TRUE,"{10256,""Make Milk"",""Make Milk description"",""liters"",1014,1088,13,340.34,""img/no-image-available.jpg"",true},"
10257,Health Rice,Health Rice description,liters,1009,1001,11,66.69,img/no-image-available.jpg,TRUE,"{10257,""Health Rice"",""Health Rice description"",""liters"",1009,1001,11,66.69,""img/no-image-available.jpg"",true},"
10258,Support Chicken,Support Chicken description,kg,1012,1010,18,199.04,img/no-image-available.jpg,TRUE,"{10258,""Support Chicken"",""Support Chicken description"",""kg"",1012,1010,18,199.04,""img/no-image-available.jpg"",true},"
10259,Office Cereal,Office Cereal description,liters,1019,1034,14,37.94,img/no-image-available.jpg,TRUE,"{10259,""Office Cereal"",""Office Cereal description"",""liters"",1019,1034,14,37.94,""img/no-image-available.jpg"",true},"
10260,College Juice,College Juice description,pcs,1005,1091,18,442.23,img/no-image-available.jpg,TRUE,"{10260,""College Juice"",""College Juice description"",""pcs"",1005,1091,18,442.23,""img/no-image-available.jpg"",true},"
10261,Performance Detergent,Performance Detergent description,kg,1014,1015,25,16.8,img/no-image-available.jpg,TRUE,"{10261,""Performance Detergent"",""Performance Detergent description"",""kg"",1014,1015,25,16.8,""img/no-image-available.jpg"",true},"
10262,Job Rice,Job Rice description,pcs,1014,1039,16,480.46,img/no-image-available.jpg,TRUE,"{10262,""Job Rice"",""Job Rice description"",""pcs"",1014,1039,16,480.46,""img/no-image-available.jpg"",true},"
10263,Look Cereal,Look Cereal description,liters,1009,1095,33,114.88,img/no-image-available.jpg,TRUE,"{10263,""Look Cereal"",""Look Cereal description"",""liters"",1009,1095,33,114.88,""img/no-image-available.jpg"",true},"
10264,Recognize Milk,Recognize Milk description,kg,1009,1050,19,471.11,img/no-image-available.jpg,TRUE,"{10264,""Recognize Milk"",""Recognize Milk description"",""kg"",1009,1050,19,471.11,""img/no-image-available.jpg"",true},"
10265,Term Detergent,Term Detergent description,kg,1004,1079,30,242.21,img/no-image-available.jpg,TRUE,"{10265,""Term Detergent"",""Term Detergent description"",""kg"",1004,1079,30,242.21,""img/no-image-available.jpg"",true},"
10266,Write Chicken,Write Chicken description,liters,1007,1038,12,341.55,img/no-image-available.jpg,TRUE,"{10266,""Write Chicken"",""Write Chicken description"",""liters"",1007,1038,12,341.55,""img/no-image-available.jpg"",true},"
10267,Economic Bread,Economic Bread description,pcs,1015,1016,20,142.99,img/no-image-available.jpg,TRUE,"{10267,""Economic Bread"",""Economic Bread description"",""pcs"",1015,1016,20,142.99,""img/no-image-available.jpg"",true},"
10268,Career Milk,Career Milk description,kg,1018,1021,19,27.49,img/no-image-available.jpg,TRUE,"{10268,""Career Milk"",""Career Milk description"",""kg"",1018,1021,19,27.49,""img/no-image-available.jpg"",true},"
10269,Speech Rice,Speech Rice description,pcs,1017,1061,29,107.09,img/no-image-available.jpg,TRUE,"{10269,""Speech Rice"",""Speech Rice description"",""pcs"",1017,1061,29,107.09,""img/no-image-available.jpg"",true},"
10270,Moment Milk,Moment Milk description,pcs,1012,1095,11,97.16,img/no-image-available.jpg,TRUE,"{10270,""Moment Milk"",""Moment Milk description"",""pcs"",1012,1095,11,97.16,""img/no-image-available.jpg"",true},"
10271,Expect Juice,Expect Juice description,kg,1004,1096,23,155.58,img/no-image-available.jpg,TRUE,"{10271,""Expect Juice"",""Expect Juice description"",""kg"",1004,1096,23,155.58,""img/no-image-available.jpg"",true},"
10272,Think Chicken,Think Chicken description,kg,1008,1052,12,124.7,img/no-image-available.jpg,TRUE,"{10272,""Think Chicken"",""Think Chicken description"",""kg"",1008,1052,12,124.7,""img/no-image-available.jpg"",true},"
10273,Step Soda,Step Soda description,liters,1017,1018,46,437.24,img/no-image-available.jpg,TRUE,"{10273,""Step Soda"",""Step Soda description"",""liters"",1017,1018,46,437.24,""img/no-image-available.jpg"",true},"
10274,Area Juice,Area Juice description,pcs,1006,1011,44,47.64,img/no-image-available.jpg,TRUE,"{10274,""Area Juice"",""Area Juice description"",""pcs"",1006,1011,44,47.64,""img/no-image-available.jpg"",true},"
10275,Safe Soap,Safe Soap description,kg,1002,1074,42,202.86,img/no-image-available.jpg,TRUE,"{10275,""Safe Soap"",""Safe Soap description"",""kg"",1002,1074,42,202.86,""img/no-image-available.jpg"",true},"
10276,Maintain Soap,Maintain Soap description,kg,1016,1097,33,156.04,img/no-image-available.jpg,TRUE,"{10276,""Maintain Soap"",""Maintain Soap description"",""kg"",1016,1097,33,156.04,""img/no-image-available.jpg"",true},"
10277,A Cereal,A Cereal description,kg,1003,1057,11,327.74,img/no-image-available.jpg,TRUE,"{10277,""A Cereal"",""A Cereal description"",""kg"",1003,1057,11,327.74,""img/no-image-available.jpg"",true},"
10278,Wide Toothpaste,Wide Toothpaste description,pcs,1005,1047,26,217.75,img/no-image-available.jpg,TRUE,"{10278,""Wide Toothpaste"",""Wide Toothpaste description"",""pcs"",1005,1047,26,217.75,""img/no-image-available.jpg"",true},"
10279,Affect Toothpaste,Affect Toothpaste description,kg,1016,1038,35,361.79,img/no-image-available.jpg,TRUE,"{10279,""Affect Toothpaste"",""Affect Toothpaste description"",""kg"",1016,1038,35,361.79,""img/no-image-available.jpg"",true},"
10280,Size Soap,Size Soap description,liters,1016,1091,23,85.62,img/no-image-available.jpg,TRUE,"{10280,""Size Soap"",""Size Soap description"",""liters"",1016,1091,23,85.62,""img/no-image-available.jpg"",true},"
10281,American Cereal,American Cereal description,liters,1016,1045,33,52.4,img/no-image-available.jpg,TRUE,"{10281,""American Cereal"",""American Cereal description"",""liters"",1016,1045,33,52.4,""img/no-image-available.jpg"",true},"
10282,Believe Bread,Believe Bread description,liters,1004,1099,19,390.49,img/no-image-available.jpg,TRUE,"{10282,""Believe Bread"",""Believe Bread description"",""liters"",1004,1099,19,390.49,""img/no-image-available.jpg"",true},"
10283,Leader Soap,Leader Soap description,liters,1001,1085,11,472.08,img/no-image-available.jpg,TRUE,"{10283,""Leader Soap"",""Leader Soap description"",""liters"",1001,1085,11,472.08,""img/no-image-available.jpg"",true},"
10284,Agreement Chicken,Agreement Chicken description,kg,1017,1100,26,481.13,img/no-image-available.jpg,TRUE,"{10284,""Agreement Chicken"",""Agreement Chicken description"",""kg"",1017,1100,26,481.13,""img/no-image-available.jpg"",true},"
10285,Think Cereal,Think Cereal description,pcs,1014,1022,35,393.9,img/no-image-available.jpg,TRUE,"{10285,""Think Cereal"",""Think Cereal description"",""pcs"",1014,1022,35,393.9,""img/no-image-available.jpg"",true},"
10286,Expect Rice,Expect Rice description,pcs,1008,1078,13,310.97,img/no-image-available.jpg,TRUE,"{10286,""Expect Rice"",""Expect Rice description"",""pcs"",1008,1078,13,310.97,""img/no-image-available.jpg"",true},"
10287,Once Bread,Once Bread description,kg,1006,1100,47,365.5,img/no-image-available.jpg,TRUE,"{10287,""Once Bread"",""Once Bread description"",""kg"",1006,1100,47,365.5,""img/no-image-available.jpg"",true},"
10288,Tonight Bread,Tonight Bread description,pcs,1007,1005,30,319.33,img/no-image-available.jpg,TRUE,"{10288,""Tonight Bread"",""Tonight Bread description"",""pcs"",1007,1005,30,319.33,""img/no-image-available.jpg"",true},"
10289,Painting Juice,Painting Juice description,pcs,1003,1083,38,425.59,img/no-image-available.jpg,TRUE,"{10289,""Painting Juice"",""Painting Juice description"",""pcs"",1003,1083,38,425.59,""img/no-image-available.jpg"",true},"
10290,Probably Soda,Probably Soda description,liters,1010,1024,14,248.05,img/no-image-available.jpg,TRUE,"{10290,""Probably Soda"",""Probably Soda description"",""liters"",1010,1024,14,248.05,""img/no-image-available.jpg"",true},"
10291,Seven Soap,Seven Soap description,pcs,1005,1027,29,92.83,img/no-image-available.jpg,TRUE,"{10291,""Seven Soap"",""Seven Soap description"",""pcs"",1005,1027,29,92.83,""img/no-image-available.jpg"",true},"
10292,Score Rice,Score Rice description,pcs,1019,1047,38,358.22,img/no-image-available.jpg,TRUE,"{10292,""Score Rice"",""Score Rice description"",""pcs"",1019,1047,38,358.22,""img/no-image-available.jpg"",true},"
10293,Include Milk,Include Milk description,pcs,1015,1093,42,237.98,img/no-image-available.jpg,TRUE,"{10293,""Include Milk"",""Include Milk description"",""pcs"",1015,1093,42,237.98,""img/no-image-available.jpg"",true},"
10294,Site Cereal,Site Cereal description,liters,1015,1063,50,419.36,img/no-image-available.jpg,TRUE,"{10294,""Site Cereal"",""Site Cereal description"",""liters"",1015,1063,50,419.36,""img/no-image-available.jpg"",true},"
10295,Song Milk,Song Milk description,kg,1005,1083,40,61.31,img/no-image-available.jpg,TRUE,"{10295,""Song Milk"",""Song Milk description"",""kg"",1005,1083,40,61.31,""img/no-image-available.jpg"",true},"
10296,Music Rice,Music Rice description,kg,1001,1013,41,167.25,img/no-image-available.jpg,TRUE,"{10296,""Music Rice"",""Music Rice description"",""kg"",1001,1013,41,167.25,""img/no-image-available.jpg"",true},"
10297,My Soda,My Soda description,liters,1010,1051,33,120.75,img/no-image-available.jpg,TRUE,"{10297,""My Soda"",""My Soda description"",""liters"",1010,1051,33,120.75,""img/no-image-available.jpg"",true},"
10298,Both Milk,Both Milk description,pcs,1020,1010,32,473.87,img/no-image-available.jpg,TRUE,"{10298,""Both Milk"",""Both Milk description"",""pcs"",1020,1010,32,473.87,""img/no-image-available.jpg"",true},"
10299,Cold Soda,Cold Soda description,pcs,1004,1099,34,409.91,img/no-image-available.jpg,TRUE,"{10299,""Cold Soda"",""Cold Soda description"",""pcs"",1004,1099,34,409.91,""img/no-image-available.jpg"",true},"
10300,Above Cereal,Above Cereal description,pcs,1015,1010,44,279.69,img/no-image-available.jpg,TRUE,"{10300,""Above Cereal"",""Above Cereal description"",""pcs"",1015,1010,44,279.69,""img/no-image-available.jpg"",true},"
10301,Reduce Detergent,Reduce Detergent description,pcs,1014,1031,30,167.47,img/no-image-available.jpg,TRUE,"{10301,""Reduce Detergent"",""Reduce Detergent description"",""pcs"",1014,1031,30,167.47,""img/no-image-available.jpg"",true},"
10302,Strong Soap,Strong Soap description,pcs,1008,1058,26,38.66,img/no-image-available.jpg,TRUE,"{10302,""Strong Soap"",""Strong Soap description"",""pcs"",1008,1058,26,38.66,""img/no-image-available.jpg"",true},"
10303,Inside Soap,Inside Soap description,kg,1015,1054,23,189.92,img/no-image-available.jpg,TRUE,"{10303,""Inside Soap"",""Inside Soap description"",""kg"",1015,1054,23,189.92,""img/no-image-available.jpg"",true},"
10304,Including Detergent,Including Detergent description,liters,1020,1034,50,344.65,img/no-image-available.jpg,TRUE,"{10304,""Including Detergent"",""Including Detergent description"",""liters"",1020,1034,50,344.65,""img/no-image-available.jpg"",true},"
10305,Strategy Bread,Strategy Bread description,kg,1007,1046,17,252.32,img/no-image-available.jpg,TRUE,"{10305,""Strategy Bread"",""Strategy Bread description"",""kg"",1007,1046,17,252.32,""img/no-image-available.jpg"",true},"
10306,Fall Rice,Fall Rice description,pcs,1006,1079,18,71.47,img/no-image-available.jpg,TRUE,"{10306,""Fall Rice"",""Fall Rice description"",""pcs"",1006,1079,18,71.47,""img/no-image-available.jpg"",true},"
10307,Number Bread,Number Bread description,pcs,1012,1071,23,454.98,img/no-image-available.jpg,TRUE,"{10307,""Number Bread"",""Number Bread description"",""pcs"",1012,1071,23,454.98,""img/no-image-available.jpg"",true},"
10308,Me Milk,Me Milk description,pcs,1001,1056,15,206.37,img/no-image-available.jpg,TRUE,"{10308,""Me Milk"",""Me Milk description"",""pcs"",1001,1056,15,206.37,""img/no-image-available.jpg"",true},"
10309,Down Cereal,Down Cereal description,liters,1012,1099,47,446.35,img/no-image-available.jpg,TRUE,"{10309,""Down Cereal"",""Down Cereal description"",""liters"",1012,1099,47,446.35,""img/no-image-available.jpg"",true},"
10310,Brother Soda,Brother Soda description,liters,1014,1052,28,255.91,img/no-image-available.jpg,TRUE,"{10310,""Brother Soda"",""Brother Soda description"",""liters"",1014,1052,28,255.91,""img/no-image-available.jpg"",true},"
10311,Food Rice,Food Rice description,pcs,1016,1096,12,207.18,img/no-image-available.jpg,TRUE,"{10311,""Food Rice"",""Food Rice description"",""pcs"",1016,1096,12,207.18,""img/no-image-available.jpg"",true},"
10312,Exist Juice,Exist Juice description,kg,1006,1017,47,128.57,img/no-image-available.jpg,TRUE,"{10312,""Exist Juice"",""Exist Juice description"",""kg"",1006,1017,47,128.57,""img/no-image-available.jpg"",true},"
10313,Third Soda,Third Soda description,liters,1004,1080,20,10.51,img/no-image-available.jpg,TRUE,"{10313,""Third Soda"",""Third Soda description"",""liters"",1004,1080,20,10.51,""img/no-image-available.jpg"",true},"
10314,Run Toothpaste,Run Toothpaste description,pcs,1002,1061,12,240.13,img/no-image-available.jpg,TRUE,"{10314,""Run Toothpaste"",""Run Toothpaste description"",""pcs"",1002,1061,12,240.13,""img/no-image-available.jpg"",true},"
10315,Star Detergent,Star Detergent description,pcs,1006,1040,13,263.56,img/no-image-available.jpg,TRUE,"{10315,""Star Detergent"",""Star Detergent description"",""pcs"",1006,1040,13,263.56,""img/no-image-available.jpg"",true},"
10316,Among Cereal,Among Cereal description,liters,1018,1013,40,277,img/no-image-available.jpg,TRUE,"{10316,""Among Cereal"",""Among Cereal description"",""liters"",1018,1013,40,277,""img/no-image-available.jpg"",true},"
10317,Tree Bread,Tree Bread description,liters,1014,1074,39,25.02,img/no-image-available.jpg,TRUE,"{10317,""Tree Bread"",""Tree Bread description"",""liters"",1014,1074,39,25.02,""img/no-image-available.jpg"",true},"
10318,Fear Soap,Fear Soap description,liters,1004,1038,50,118.48,img/no-image-available.jpg,TRUE,"{10318,""Fear Soap"",""Fear Soap description"",""liters"",1004,1038,50,118.48,""img/no-image-available.jpg"",true},"
10319,Fear Soda,Fear Soda description,liters,1012,1034,36,23.18,img/no-image-available.jpg,TRUE,"{10319,""Fear Soda"",""Fear Soda description"",""liters"",1012,1034,36,23.18,""img/no-image-available.jpg"",true},"
10320,Decade Detergent,Decade Detergent description,kg,1019,1024,47,198.05,img/no-image-available.jpg,TRUE,"{10320,""Decade Detergent"",""Decade Detergent description"",""kg"",1019,1024,47,198.05,""img/no-image-available.jpg"",true},"
10321,Tree Detergent,Tree Detergent description,kg,1011,1014,18,143.01,img/no-image-available.jpg,TRUE,"{10321,""Tree Detergent"",""Tree Detergent description"",""kg"",1011,1014,18,143.01,""img/no-image-available.jpg"",true},"
10322,Conference Detergent,Conference Detergent description,liters,1017,1028,14,121.92,img/no-image-available.jpg,TRUE,"{10322,""Conference Detergent"",""Conference Detergent description"",""liters"",1017,1028,14,121.92,""img/no-image-available.jpg"",true},"
10323,Tax Chicken,Tax Chicken description,kg,1016,1013,13,185.39,img/no-image-available.jpg,TRUE,"{10323,""Tax Chicken"",""Tax Chicken description"",""kg"",1016,1013,13,185.39,""img/no-image-available.jpg"",true},"
10324,Never Rice,Never Rice description,kg,1004,1100,31,245.35,img/no-image-available.jpg,TRUE,"{10324,""Never Rice"",""Never Rice description"",""kg"",1004,1100,31,245.35,""img/no-image-available.jpg"",true},"
10325,Forget Chicken,Forget Chicken description,liters,1012,1004,13,271.31,img/no-image-available.jpg,TRUE,"{10325,""Forget Chicken"",""Forget Chicken description"",""liters"",1012,1004,13,271.31,""img/no-image-available.jpg"",true},"
10326,Ready Soap,Ready Soap description,liters,1002,1058,35,241.49,img/no-image-available.jpg,TRUE,"{10326,""Ready Soap"",""Ready Soap description"",""liters"",1002,1058,35,241.49,""img/no-image-available.jpg"",true},"
10327,Near Detergent,Near Detergent description,liters,1002,1090,19,71.31,img/no-image-available.jpg,TRUE,"{10327,""Near Detergent"",""Near Detergent description"",""liters"",1002,1090,19,71.31,""img/no-image-available.jpg"",true},"
10328,Suggest Cereal,Suggest Cereal description,liters,1011,1003,21,69.21,img/no-image-available.jpg,TRUE,"{10328,""Suggest Cereal"",""Suggest Cereal description"",""liters"",1011,1003,21,69.21,""img/no-image-available.jpg"",true},"
10329,War Milk,War Milk description,liters,1005,1071,12,148.08,img/no-image-available.jpg,TRUE,"{10329,""War Milk"",""War Milk description"",""liters"",1005,1071,12,148.08,""img/no-image-available.jpg"",true},"
10330,Mission Chicken,Mission Chicken description,pcs,1012,1009,10,230.91,img/no-image-available.jpg,TRUE,"{10330,""Mission Chicken"",""Mission Chicken description"",""pcs"",1012,1009,10,230.91,""img/no-image-available.jpg"",true},"
10331,Experience Toothpaste,Experience Toothpaste description,liters,1015,1012,32,220.09,img/no-image-available.jpg,TRUE,"{10331,""Experience Toothpaste"",""Experience Toothpaste description"",""liters"",1015,1012,32,220.09,""img/no-image-available.jpg"",true},"
10332,My Bread,My Bread description,pcs,1018,1002,30,161.02,img/no-image-available.jpg,TRUE,"{10332,""My Bread"",""My Bread description"",""pcs"",1018,1002,30,161.02,""img/no-image-available.jpg"",true},"
10333,Letter Rice,Letter Rice description,liters,1006,1001,35,312.39,img/no-image-available.jpg,TRUE,"{10333,""Letter Rice"",""Letter Rice description"",""liters"",1006,1001,35,312.39,""img/no-image-available.jpg"",true},"
10334,Say Soap,Say Soap description,liters,1018,1008,29,342.99,img/no-image-available.jpg,TRUE,"{10334,""Say Soap"",""Say Soap description"",""liters"",1018,1008,29,342.99,""img/no-image-available.jpg"",true},"
10335,Stop Milk,Stop Milk description,pcs,1002,1100,19,107.67,img/no-image-available.jpg,TRUE,"{10335,""Stop Milk"",""Stop Milk description"",""pcs"",1002,1100,19,107.67,""img/no-image-available.jpg"",true},"
10336,Walk Juice,Walk Juice description,kg,1016,1095,42,477.65,img/no-image-available.jpg,TRUE,"{10336,""Walk Juice"",""Walk Juice description"",""kg"",1016,1095,42,477.65,""img/no-image-available.jpg"",true},"
10337,Morning Rice,Morning Rice description,liters,1015,1013,46,350.73,img/no-image-available.jpg,TRUE,"{10337,""Morning Rice"",""Morning Rice description"",""liters"",1015,1013,46,350.73,""img/no-image-available.jpg"",true},"
10338,Response Soda,Response Soda description,kg,1015,1036,11,143.93,img/no-image-available.jpg,TRUE,"{10338,""Response Soda"",""Response Soda description"",""kg"",1015,1036,11,143.93,""img/no-image-available.jpg"",true},"
10339,Deal Cereal,Deal Cereal description,liters,1006,1040,32,52.88,img/no-image-available.jpg,TRUE,"{10339,""Deal Cereal"",""Deal Cereal description"",""liters"",1006,1040,32,52.88,""img/no-image-available.jpg"",true},"
10340,Tough Juice,Tough Juice description,pcs,1004,1062,20,43.06,img/no-image-available.jpg,TRUE,"{10340,""Tough Juice"",""Tough Juice description"",""pcs"",1004,1062,20,43.06,""img/no-image-available.jpg"",true},"
10341,Bag Soap,Bag Soap description,liters,1015,1033,38,414.77,img/no-image-available.jpg,TRUE,"{10341,""Bag Soap"",""Bag Soap description"",""liters"",1015,1033,38,414.77,""img/no-image-available.jpg"",true},"
10342,Customer Juice,Customer Juice description,pcs,1019,1013,15,473.9,img/no-image-available.jpg,TRUE,"{10342,""Customer Juice"",""Customer Juice description"",""pcs"",1019,1013,15,473.9,""img/no-image-available.jpg"",true},"
10343,Effect Detergent,Effect Detergent description,liters,1001,1011,25,356.51,img/no-image-available.jpg,TRUE,"{10343,""Effect Detergent"",""Effect Detergent description"",""liters"",1001,1011,25,356.51,""img/no-image-available.jpg"",true},"
10344,Account Rice,Account Rice description,liters,1002,1062,29,354.05,img/no-image-available.jpg,TRUE,"{10344,""Account Rice"",""Account Rice description"",""liters"",1002,1062,29,354.05,""img/no-image-available.jpg"",true},"
10345,Level Milk,Level Milk description,kg,1019,1075,36,342.92,img/no-image-available.jpg,TRUE,"{10345,""Level Milk"",""Level Milk description"",""kg"",1019,1075,36,342.92,""img/no-image-available.jpg"",true},"
10346,Fear Chicken,Fear Chicken description,liters,1016,1063,40,310.8,img/no-image-available.jpg,TRUE,"{10346,""Fear Chicken"",""Fear Chicken description"",""liters"",1016,1063,40,310.8,""img/no-image-available.jpg"",true},"
10347,Talk Bread,Talk Bread description,liters,1010,1065,17,104.71,img/no-image-available.jpg,TRUE,"{10347,""Talk Bread"",""Talk Bread description"",""liters"",1010,1065,17,104.71,""img/no-image-available.jpg"",true},"
10348,Fast Cereal,Fast Cereal description,kg,1015,1018,18,318.41,img/no-image-available.jpg,TRUE,"{10348,""Fast Cereal"",""Fast Cereal description"",""kg"",1015,1018,18,318.41,""img/no-image-available.jpg"",true},"
10349,Hard Bread,Hard Bread description,liters,1018,1064,36,301.3,img/no-image-available.jpg,TRUE,"{10349,""Hard Bread"",""Hard Bread description"",""liters"",1018,1064,36,301.3,""img/no-image-available.jpg"",true},"
10350,Avoid Rice,Avoid Rice description,pcs,1006,1033,41,174.76,img/no-image-available.jpg,TRUE,"{10350,""Avoid Rice"",""Avoid Rice description"",""pcs"",1006,1033,41,174.76,""img/no-image-available.jpg"",true},"
10351,Arrive Chicken,Arrive Chicken description,liters,1003,1057,11,485.24,img/no-image-available.jpg,TRUE,"{10351,""Arrive Chicken"",""Arrive Chicken description"",""liters"",1003,1057,11,485.24,""img/no-image-available.jpg"",true},"
